,0.0189198084661,-3.96754583876
aspirator,2.65429411702e-06,-12.8393318079

extant,5.30858823405e-06,-12.1461846274

former,8.49374117447e-05,-9.37359590511

non-pama,2.65429411702e-06,-12.8393318079

rock-like,2.65429411702e-06,-12.8393318079

provost,2.65429411702e-06,-12.8393318079

vecchi,1.32714705851e-05,-11.2298938955

squeezes,2.65429411702e-06,-12.8393318079

iver,2.65429411702e-06,-12.8393318079

squeezed,5.30858823405e-06,-12.1461846274

situation,7.43202352766e-05,-9.50712729774

scats,2.65429411702e-06,-12.8393318079

amateur-class,2.65429411702e-06,-12.8393318079

pahs,1.59257647021e-05,-11.0475723387

engaged,7.96288235107e-06,-11.7407195192

technology,0.00101659464682,-6.89129681873

debilitating,7.96288235107e-06,-11.7407195192

teuku,2.65429411702e-06,-12.8393318079

verified,1.06171764681e-05,-11.4530374468

wingspans,2.65429411702e-06,-12.8393318079

visually,1.06171764681e-05,-11.4530374468

wires,2.38886470532e-05,-10.6421072306

edged,2.65429411702e-06,-12.8393318079

assigns,2.65429411702e-06,-12.8393318079

singapore,5.30858823405e-06,-12.1461846274

constraining,2.65429411702e-06,-12.8393318079

edges,1.85800588192e-05,-10.8934216589

wired,1.85800588192e-05,-10.8934216589

advertisement,2.65429411702e-06,-12.8393318079

lineweaver,7.96288235107e-06,-11.7407195192

by-product,1.32714705851e-05,-11.2298938955

agronomist,2.65429411702e-06,-12.8393318079

tracking,3.71601176383e-05,-10.2002744783

weinmann,5.30858823405e-06,-12.1461846274

peculiarities,2.65429411702e-06,-12.8393318079

dimension,1.06171764681e-05,-11.4530374468

steamed,2.65429411702e-06,-12.8393318079

recycles,2.65429411702e-06,-12.8393318079

being,0.000809559705692,-7.11902003131

geosequestration,2.65429411702e-06,-12.8393318079

recycled,3.45058235213e-05,-10.2743824505

parlay,2.65429411702e-06,-12.8393318079

rover,1.32714705851e-05,-11.2298938955

generator,1.32714705851e-05,-11.2298938955

occluded,2.65429411702e-06,-12.8393318079

plumes,7.96288235107e-06,-11.7407195192

sums,5.30858823405e-06,-12.1461846274

gestures,1.32714705851e-05,-11.2298938955

serovar,2.65429411702e-06,-12.8393318079

traffic,0.000122097529383,-9.01069041143

tamarin,5.30858823405e-06,-12.1461846274

world,0.00094492870566,-6.96440107706

decomposes,7.96288235107e-06,-11.7407195192

clearcount,2.65429411702e-06,-12.8393318079

malfunctions,2.65429411702e-06,-12.8393318079

shutter,2.65429411702e-06,-12.8393318079

murgia,7.96288235107e-06,-11.7407195192

seating,2.65429411702e-06,-12.8393318079

macario,5.30858823405e-06,-12.1461846274

magma,1.06171764681e-05,-11.4530374468

diving,5.30858823405e-06,-12.1461846274

divine,5.30858823405e-06,-12.1461846274

rewritable,2.65429411702e-06,-12.8393318079

cavity,7.96288235107e-06,-11.7407195192

francois,2.65429411702e-06,-12.8393318079

restoring,1.06171764681e-05,-11.4530374468

squabble,2.65429411702e-06,-12.8393318079

retains,1.06171764681e-05,-11.4530374468

antiquities,5.30858823405e-06,-12.1461846274

life-detection,2.65429411702e-06,-12.8393318079

leadership,1.06171764681e-05,-11.4530374468

thailand,5.30858823405e-06,-12.1461846274

hopkins,2.65429411702e-05,-10.5367467149

pelicans,5.30858823405e-06,-12.1461846274

disabilities,7.96288235107e-06,-11.7407195192

videophone,2.65429411702e-06,-12.8393318079

padaoa-schioppa,2.65429411702e-06,-12.8393318079

disrupts,7.96288235107e-06,-11.7407195192

seeman,2.38886470532e-05,-10.6421072306

gnashing,2.65429411702e-06,-12.8393318079

hominids,2.38886470532e-05,-10.6421072306

glean,5.30858823405e-06,-12.1461846274

light-dispersive,2.65429411702e-06,-12.8393318079

lounging,2.65429411702e-06,-12.8393318079

sealed,1.32714705851e-05,-11.2298938955

brazilian,7.96288235107e-06,-11.7407195192

bubble,2.91972352872e-05,-10.4414365351

trusses,2.65429411702e-06,-12.8393318079

continents,2.38886470532e-05,-10.6421072306

secreted,1.32714705851e-05,-11.2298938955

societal,2.65429411702e-06,-12.8393318079

secretes,2.65429411702e-06,-12.8393318079

foreheads,5.30858823405e-06,-12.1461846274

implies,2.38886470532e-05,-10.6421072306

with,0.00566691793984,-5.17310988225

abused,5.30858823405e-06,-12.1461846274

pull,5.30858823405e-05,-9.84359953436

rush,1.59257647021e-05,-11.0475723387

raga,2.65429411702e-06,-12.8393318079

rage,7.96288235107e-06,-11.7407195192

unsual,2.65429411702e-06,-12.8393318079

trips,1.32714705851e-05,-11.2298938955

rust,2.65429411702e-06,-12.8393318079

australasian,2.38886470532e-05,-10.6421072306

watcher,2.65429411702e-06,-12.8393318079

ensuing,2.65429411702e-06,-12.8393318079

follow-up,1.06171764681e-05,-11.4530374468

formulation,2.65429411702e-06,-12.8393318079

watched,4.51229999894e-05,-10.0061184639

jargon,2.65429411702e-06,-12.8393318079

cream,7.96288235107e-06,-11.7407195192

moniker,2.65429411702e-06,-12.8393318079

ideally,7.96288235107e-06,-11.7407195192

1447,2.65429411702e-06,-12.8393318079

kowm,5.30858823405e-06,-12.1461846274

puppy,1.06171764681e-05,-11.4530374468

avellino,1.06171764681e-05,-11.4530374468

waving,2.65429411702e-06,-12.8393318079

tricky,1.06171764681e-05,-11.4530374468

tricks,5.30858823405e-06,-12.1461846274

kilogram,1.06171764681e-05,-11.4530374468

dyes,2.65429411702e-06,-12.8393318079

head-to-head,2.65429411702e-06,-12.8393318079

sco,2.65429411702e-06,-12.8393318079

sch,2.65429411702e-06,-12.8393318079

caused,0.00027604658817,-8.19494090877

ceramic,5.30858823405e-06,-12.1461846274

mccaw,1.32714705851e-05,-11.2298938955

assessment,5.57401764575e-05,-9.79480937019

theropod,7.96288235107e-06,-11.7407195192

causes,0.000185800588192,-8.59083656587

end-users,2.65429411702e-06,-12.8393318079

genbank,2.65429411702e-06,-12.8393318079

norm,7.96288235107e-06,-11.7407195192

floated,2.65429411702e-06,-12.8393318079

square-jawed,2.65429411702e-06,-12.8393318079

minogue,7.96288235107e-06,-11.7407195192

linguists,2.65429411702e-06,-12.8393318079

sans,2.65429411702e-06,-12.8393318079

insufficiently,5.30858823405e-06,-12.1461846274

sand,5.30858823405e-05,-9.84359953436

small,0.000583944705745,-7.44570426156

swordtail-human,2.65429411702e-06,-12.8393318079

enterovirus,2.65429411702e-06,-12.8393318079

quicker,5.30858823405e-06,-12.1461846274

199,2.65429411702e-06,-12.8393318079

pre-manufactured,2.65429411702e-06,-12.8393318079

191,2.65429411702e-06,-12.8393318079

193,2.65429411702e-06,-12.8393318079

healed,2.65429411702e-06,-12.8393318079

past,0.0003742554705,-7.89057191754

displays,2.12343529362e-05,-10.7598902662

pass,5.83944705745e-05,-9.74828935456

investment,4.77772941064e-05,-9.94896005002

clock,3.45058235213e-05,-10.2743824505

psychosomatic,1.06171764681e-05,-11.4530374468

prevailed,5.30858823405e-06,-12.1461846274

full,9.55545882128e-05,-9.25581286946

sarasota,2.65429411702e-06,-12.8393318079

civilians,2.65429411702e-06,-12.8393318079

november,6.90116470426e-05,-9.58123526989

valery,2.65429411702e-06,-12.8393318079

pyrolysis,2.65429411702e-06,-12.8393318079

prion,5.30858823405e-06,-12.1461846274

experience,0.000156603352904,-8.76179436401

anthropologists,1.06171764681e-05,-11.4530374468

prior,4.51229999894e-05,-10.0061184639

periodic,1.32714705851e-05,-11.2298938955

cessation,2.65429411702e-06,-12.8393318079

moulds,1.06171764681e-05,-11.4530374468

followed,9.55545882128e-05,-9.25581286946

reclaimed,2.65429411702e-06,-12.8393318079

follower,2.65429411702e-06,-12.8393318079

full-sized,2.65429411702e-06,-12.8393318079

automate,5.30858823405e-06,-12.1461846274

mora,7.96288235107e-06,-11.7407195192

beatriz,2.65429411702e-06,-12.8393318079

more,0.00348243388153,-5.66002383841

humansim,2.65429411702e-06,-12.8393318079

door,2.91972352872e-05,-10.4414365351

initiated,7.96288235107e-06,-11.7407195192

substances,2.91972352872e-05,-10.4414365351

company,0.00022296070583,-8.40851500907

corrected,7.96288235107e-06,-11.7407195192

tested,0.000191109176426,-8.5626656889

doom,2.65429411702e-06,-12.8393318079

leary,1.85800588192e-05,-10.8934216589

molecular-clock,2.65429411702e-06,-12.8393318079

installing,2.65429411702e-06,-12.8393318079

venusian,7.96288235107e-06,-11.7407195192

ers-2,2.65429411702e-06,-12.8393318079

learn,0.000114134647032,-9.07813169222

knocked,2.65429411702e-06,-12.8393318079

grope,2.65429411702e-06,-12.8393318079

scramble,2.65429411702e-06,-12.8393318079

inferotemporal,2.65429411702e-06,-12.8393318079

bogs,3.18515294043e-05,-10.3544251581

lesotho,2.65429411702e-06,-12.8393318079

polster,5.30858823405e-06,-12.1461846274

hydrophone,2.65429411702e-06,-12.8393318079

huge,0.000188454882309,-8.57665193087

hugh,7.96288235107e-06,-11.7407195192

enlarge,2.65429411702e-06,-12.8393318079

dismissed,1.85800588192e-05,-10.8934216589

hugs,2.65429411702e-06,-12.8393318079

nadrian,2.65429411702e-06,-12.8393318079

garvin,7.96288235107e-06,-11.7407195192

sprinkle,5.30858823405e-06,-12.1461846274

trendsetter,2.65429411702e-06,-12.8393318079

19-member,2.65429411702e-06,-12.8393318079

intended,1.85800588192e-05,-10.8934216589

disgraced,1.06171764681e-05,-11.4530374468

variant,2.91972352872e-05,-10.4414365351

bioinformatics,2.65429411702e-06,-12.8393318079

mendel,7.96288235107e-06,-11.7407195192

djoymi,2.65429411702e-06,-12.8393318079

tulane,2.65429411702e-06,-12.8393318079

resemble,2.12343529362e-05,-10.7598902662

twisting,2.65429411702e-06,-12.8393318079

rocketed,2.65429411702e-06,-12.8393318079

installed,1.32714705851e-05,-11.2298938955

resorts,2.65429411702e-06,-12.8393318079

paper,0.000345058235213,-7.97179735746

scott,1.06171764681e-05,-11.4530374468

signs,0.0001247518235,-8.9891842062

roots,2.38886470532e-05,-10.6421072306

neuropsychological,5.30858823405e-06,-12.1461846274

hounds,5.30858823405e-06,-12.1461846274

symptoms,0.000145986176436,-8.83199862268

bypass,5.30858823405e-06,-12.1461846274

high-amylose,1.06171764681e-05,-11.4530374468

isaac,1.06171764681e-05,-11.4530374468

sauce,5.30858823405e-06,-12.1461846274

mulvaney,5.30858823405e-06,-12.1461846274

colleague,6.90116470426e-05,-9.58123526989

gadget,5.30858823405e-06,-12.1461846274

weeds,7.96288235107e-06,-11.7407195192

weedy,5.30858823405e-06,-12.1461846274

purdue,2.12343529362e-05,-10.7598902662

courses,7.96288235107e-06,-11.7407195192

shocking,7.96288235107e-06,-11.7407195192

coring,5.30858823405e-06,-12.1461846274

reactions,4.24687058724e-05,-10.0667430857

begged,5.30858823405e-06,-12.1461846274

neurology,1.85800588192e-05,-10.8934216589

advertisers,7.96288235107e-06,-11.7407195192

operation,5.57401764575e-05,-9.79480937019

inquired,2.65429411702e-06,-12.8393318079

research,0.0023862104112,-6.03804877344

offline,2.65429411702e-06,-12.8393318079

occurs,9.82088823298e-05,-9.22841389527

olds,5.30858823405e-06,-12.1461846274

abnormally,7.96288235107e-06,-11.7407195192

outfitted,2.65429411702e-06,-12.8393318079

airway,5.30858823405e-06,-12.1461846274

ecologically,2.65429411702e-06,-12.8393318079

dubna,2.65429411702e-06,-12.8393318079

definition,6.90116470426e-05,-9.58123526989

pairs,2.12343529362e-05,-10.7598902662

carry-on,7.96288235107e-06,-11.7407195192

tumbiana,2.65429411702e-06,-12.8393318079

testament,5.30858823405e-06,-12.1461846274

hyderabad,2.65429411702e-06,-12.8393318079

trekkie,2.65429411702e-06,-12.8393318079

precautionary,2.65429411702e-06,-12.8393318079

preservation,5.30858823405e-06,-12.1461846274

sequester,2.65429411702e-06,-12.8393318079

moderately,5.30858823405e-06,-12.1461846274

excitable,2.65429411702e-06,-12.8393318079

calculations,3.71601176383e-05,-10.2002744783

two-phase,2.65429411702e-06,-12.8393318079

hypothetical,5.30858823405e-06,-12.1461846274

internet-enabled,5.30858823405e-06,-12.1461846274

interviewed,7.96288235107e-06,-11.7407195192

stifle,2.65429411702e-06,-12.8393318079

pyroclastic,7.96288235107e-06,-11.7407195192

kublin,2.65429411702e-06,-12.8393318079

levels,0.000501661588117,-7.59758479285

underpinning,2.65429411702e-06,-12.8393318079

emirates,2.65429411702e-06,-12.8393318079

navigators,5.30858823405e-06,-12.1461846274

organisations,2.38886470532e-05,-10.6421072306

graffiti,2.91972352872e-05,-10.4414365351

blond,2.65429411702e-06,-12.8393318079

reorganisation,2.65429411702e-06,-12.8393318079

sell,1.85800588192e-05,-10.8934216589

fermented,7.96288235107e-06,-11.7407195192

self,7.96288235107e-06,-11.7407195192

heterosexual,7.96288235107e-06,-11.7407195192

also,0.00248707358765,-5.99664852568

fermenter,2.65429411702e-06,-12.8393318079

re-entry,7.96288235107e-06,-11.7407195192

departmental,2.65429411702e-06,-12.8393318079

virus,0.000467155764596,-7.66884781288

understands,2.65429411702e-06,-12.8393318079

australasia,2.65429411702e-06,-12.8393318079

sometimes,0.0001247518235,-8.9891842062

papasena,2.65429411702e-06,-12.8393318079

85-80,2.65429411702e-06,-12.8393318079

barren,2.65429411702e-06,-12.8393318079

anti-virus,5.30858823405e-06,-12.1461846274

dragonflies,7.96288235107e-06,-11.7407195192

far-flung,7.96288235107e-06,-11.7407195192

blended,7.96288235107e-06,-11.7407195192

naomi,5.30858823405e-06,-12.1461846274

overwhelmed,2.65429411702e-06,-12.8393318079

occupation,1.32714705851e-05,-11.2298938955

gooey,7.96288235107e-06,-11.7407195192

removable,2.65429411702e-06,-12.8393318079

knowledgeable,5.30858823405e-06,-12.1461846274

columns,2.65429411702e-06,-12.8393318079

secular,5.30858823405e-06,-12.1461846274

sunny,2.65429411702e-06,-12.8393318079

remedy,2.65429411702e-06,-12.8393318079

hafted,2.65429411702e-06,-12.8393318079

compass,7.96288235107e-06,-11.7407195192

campylobacter,7.96288235107e-06,-11.7407195192

distraction,1.32714705851e-05,-11.2298938955

caramel,5.30858823405e-06,-12.1461846274

arcturus,7.96288235107e-06,-11.7407195192

delicately,2.65429411702e-06,-12.8393318079

activists,1.59257647021e-05,-11.0475723387

315,2.65429411702e-06,-12.8393318079

collectively,2.65429411702e-06,-12.8393318079

overboard,2.65429411702e-06,-12.8393318079

analog,2.65429411702e-06,-12.8393318079

shower,2.12343529362e-05,-10.7598902662

outbreed,2.65429411702e-06,-12.8393318079

free-falling,1.32714705851e-05,-11.2298938955

dipole,2.65429411702e-06,-12.8393318079

thrive,1.06171764681e-05,-11.4530374468

hesketh,2.65429411702e-06,-12.8393318079

untouched,5.30858823405e-06,-12.1461846274

eustachian,2.65429411702e-06,-12.8393318079

hunter-gatherers,7.96288235107e-06,-11.7407195192

tropospheric,5.30858823405e-06,-12.1461846274

last,0.00057067323516,-7.46869377979

nimble,2.65429411702e-06,-12.8393318079

opal,2.65429411702e-06,-12.8393318079

nanotech,1.06171764681e-05,-11.4530374468

connection,6.10487646915e-05,-9.70383759199

objects,0.000204380647011,-8.49552638606

retarded,7.96288235107e-06,-11.7407195192

bell,1.06171764681e-05,-11.4530374468

acted,1.59257647021e-05,-11.0475723387

riodeva,2.65429411702e-06,-12.8393318079

adaptation,7.96288235107e-06,-11.7407195192

supercomputers,2.65429411702e-06,-12.8393318079

belt,9.29002940958e-05,-9.28398374643

13-vessel,2.65429411702e-06,-12.8393318079

geoffrey,5.30858823405e-06,-12.1461846274

initiation,5.30858823405e-06,-12.1461846274

frith,7.96288235107e-06,-11.7407195192

counselling,5.30858823405e-06,-12.1461846274

nrc,1.59257647021e-05,-11.0475723387

infect,2.91972352872e-05,-10.4414365351

amphibians,7.96288235107e-06,-11.7407195192

awake,7.96288235107e-06,-11.7407195192

frits,2.65429411702e-06,-12.8393318079

presses,1.06171764681e-05,-11.4530374468

exponential,2.65429411702e-06,-12.8393318079

expanded,1.32714705851e-05,-11.2298938955

budget,5.57401764575e-05,-9.79480937019

cern,2.65429411702e-06,-12.8393318079

pressed,7.96288235107e-06,-11.7407195192

glycaemic,5.30858823405e-06,-12.1461846274

von,5.57401764575e-05,-9.79480937019

binding,2.65429411702e-06,-12.8393318079

xiao,1.06171764681e-05,-11.4530374468

starlight,5.30858823405e-06,-12.1461846274

harvesters,2.65429411702e-06,-12.8393318079

yeti,2.65429411702e-06,-12.8393318079

flooded,5.30858823405e-06,-12.1461846274

socceroos,2.65429411702e-06,-12.8393318079

jevremovic,2.65429411702e-06,-12.8393318079

faught,2.65429411702e-06,-12.8393318079

bongard,2.65429411702e-06,-12.8393318079

nickname,2.65429411702e-06,-12.8393318079

climb,1.32714705851e-05,-11.2298938955

infamous,2.65429411702e-06,-12.8393318079

recoverable,2.65429411702e-06,-12.8393318079

dieting,5.30858823405e-06,-12.1461846274

longicollis,2.65429411702e-06,-12.8393318079

ball-sized,2.65429411702e-06,-12.8393318079

abstention,2.65429411702e-06,-12.8393318079

03549-02811,2.65429411702e-06,-12.8393318079

multi-year,2.65429411702e-06,-12.8393318079

parents,9.82088823298e-05,-9.22841389527

fauzi,5.30858823405e-06,-12.1461846274

indonesian,4.24687058724e-05,-10.0667430857

emergency,3.45058235213e-05,-10.2743824505

couple,6.37030588085e-05,-9.66127797757

wives,5.30858823405e-06,-12.1461846274

emergence,1.06171764681e-05,-11.4530374468

counterintuitive,1.32714705851e-05,-11.2298938955

spine,5.30858823405e-06,-12.1461846274

retrovirus,5.30858823405e-06,-12.1461846274

individuals,0.000167220529372,-8.69619708152

spiny,2.65429411702e-06,-12.8393318079

tribes,5.30858823405e-06,-12.1461846274

spins,5.30858823405e-06,-12.1461846274

concedes,2.65429411702e-06,-12.8393318079

methods,0.000122097529383,-9.01069041143

bounce,2.38886470532e-05,-10.6421072306

greener,7.96288235107e-06,-11.7407195192

underbelly,5.30858823405e-06,-12.1461846274

committing,2.65429411702e-06,-12.8393318079

and/or,1.06171764681e-05,-11.4530374468

microbes,5.30858823405e-05,-9.84359953436

measurements,0.000103517470564,-9.17577016178

novelty,5.30858823405e-06,-12.1461846274

behave,3.45058235213e-05,-10.2743824505

assisted,2.65429411702e-06,-12.8393318079

cygnets,2.65429411702e-06,-12.8393318079

inserting,1.06171764681e-05,-11.4530374468

respite,5.30858823405e-06,-12.1461846274

obscured,1.59257647021e-05,-11.0475723387

deserved,2.65429411702e-06,-12.8393318079

jurassic-era,5.30858823405e-06,-12.1461846274

wrinkles,5.30858823405e-06,-12.1461846274

melbourne,0.000172529117606,-8.66494453802

deserves,2.65429411702e-06,-12.8393318079

gallagher,1.59257647021e-05,-11.0475723387

terrorists,1.85800588192e-05,-10.8934216589

into,0.00179164852899,-6.32461911704

controversies,5.30858823405e-06,-12.1461846274

contributor,2.65429411702e-06,-12.8393318079

interactivity,2.65429411702e-06,-12.8393318079

uncertainties,1.06171764681e-05,-11.4530374468

span,4.77772941064e-05,-9.94896005002

harnessed,2.65429411702e-06,-12.8393318079

gases,8.49374117447e-05,-9.37359590511

harnesses,2.65429411702e-06,-12.8393318079

prowling,2.65429411702e-06,-12.8393318079

opens,2.12343529362e-05,-10.7598902662

considerably,5.30858823405e-06,-12.1461846274

atlantis,5.30858823405e-06,-12.1461846274

hawaiian,1.85800588192e-05,-10.8934216589

atlantic,6.63573529256e-05,-9.62045598305

ready-to-eat,5.30858823405e-06,-12.1461846274

considerable,1.06171764681e-05,-11.4530374468

heinrich,2.65429411702e-06,-12.8393318079

fades,7.96288235107e-06,-11.7407195192

charmed,2.65429411702e-06,-12.8393318079

erich,2.65429411702e-06,-12.8393318079

inhumane,2.65429411702e-06,-12.8393318079
